Total KRW markets: 154
KRW-JST 71 2025-02-06 04:00:00
KRW-CRO 72 2025-02-06 04:00:00
KRW-TOKAMAK 73 2025-02-06 04:00:00
KRW-SXP 74 2025-02-06 04:00:00
KRW-HUNT 75 2025-02-06 04:00:00
KRW-DOT 76 2025-02-06 04:00:00
KRW-MVL 77 2025-02-06 04:00:00
KRW-STRAX 78 2025-02-06 04:00:00
KRW-AQT 79 2025-02-06 04:00:00
KRW-GLM 80 2025-02-06 04:00:00
KRW-META 81 2025-02-06 04:00:00
KRW-FCT2 82 2025-02-06 04:00:00
KRW-CBK 83 2025-02-06 04:00:00
KRW-SAND 84 2025-02-06 04:00:00
KRW-HPO 85 2025-02-06 04:00:00
KRW-DOGE 86 2025-02-06 04:00:00
KRW-STRIKE 87 2025-02-06 04:00:00
KRW-PUNDIX 88 2025-02-06 04:00:00
KRW-FLOW 89 2025-02-06 04:00:00
KRW-AXS 90 2025-02-06 04:00:00
KRW-STX 91 2025-02-06 04:00:00
KRW-XEC 92 2025-02-06 04:00:00
KRW-SOL 93 2025-02-06 04:00:00
KRW-POL 94 2025-02-06 04:00:00
KRW-AAVE 95 2025-02-06 04:00:00
KRW-1INCH 96 2025-02-06 04:00:00
KRW-ALGO 97 2025-02-06 04:00:00
KRW-NEAR 98 2025-02-06 04:00:00
KRW-AVAX 99 2025-02-06 04:00:00
KRW-T 100 2025-02-06 04:00:00
KRW-CELO 101 2025-02-06 04:00:00
KRW-GMT 102 2025-02-06 04:00:00
KRW-APT 103 2025-02-06 04:00:00
KRW-SHIB 104 2025-02-06 04:00:00
KRW-MASK 105 2025-02-06 04:00:00
KRW-ARB 106 2025-02-06 04:00:00
KRW-EGLD 107 2025-02-06 04:00:00
KRW-SUI 108 2025-02-06 04:00:00
KRW-GRT 109 2025-02-06 04:00:00
KRW-BLUR 110 2025-02-06 04:00:00
KRW-IMX 111 2025-02-06 04:00:00
KRW-SEI 112 2025-02-06 04:00:00
KRW-MINA 113 2025-02-06 04:00:00
KRW-CTC 114 2025-02-06 04:00:00
KRW-ASTR 115 2025-02-06 04:00:00
KRW-ID 116 2025-02-06 04:00:00
KRW-PYTH 117 2025-02-06 04:00:00
KRW-MNT 118 2025-02-06 04:00:00
KRW-AKT 119 2025-02-06 04:00:00
KRW-ZETA 120 2025-02-06 04:00:00
KRW-AUCTION 121 2025-02-06 04:00:00
KRW-STG 122 2025-02-06 04:00:00
KRW-BEAM 123 2025-02-06 04:00:00
KRW-TAIKO 124 2025-02-06 04:00:00
KRW-USDT 125 2025-02-06 04:00:00
KRW-ONDO 126 2025-02-06 04:00:00
KRW-ZRO 127 2025-02-06 04:00:00
KRW-BLAST 128 2025-02-06 04:00:00
KRW-JUP 129 2025-02-06 04:00:00
KRW-ENS 130 2025-02-06 04:00:00
KRW-G 131 2025-02-06 04:00:00
KRW-PENDLE 132 2025-02-06 04:00:00
KRW-ATH 133 2025-02-06 04:00:00
KRW-USDC 134 2025-02-06 04:00:00
KRW-UXLINK 135 2025-02-06 04:00:00
KRW-BIGTIME 136 2025-02-06 04:00:00
KRW-CKB 137 2025-02-06 04:00:00
KRW-W 138 2025-02-06 04:00:00
KRW-CARV 139 2025-02-06 04:00:00
KRW-INJ 140 2025-02-06 04:00:00
KRW-MEW 141 2025-02-06 04:00:00
KRW-UNI 142 2025-02-06 04:00:00
KRW-SAFE 143 2025-02-06 04:00:00
KRW-DRIFT 144 2025-02-06 04:00:00
KRW-AGLD 145 2025-02-06 04:00:00
KRW-PEPE 146 2025-02-06 04:00:00
KRW-BONK 147 2025-02-06 04:00:00
KRW-RENDER 148 2025-02-06 04:00:00
KRW-MOVE 149 2025-02-06 04:00:00
KRW-ME 150 2025-02-06 04:00:00
KRW-MOCA 151 2025-02-06 04:00:00
KRW-VANA 152 2025-02-06 04:00:00
KRW-SONIC 153 2025-02-06 04:00:00
KRW-VTHO 154 2025-02-06 04:00:00
KRW-ANIME 155 2025-02-06 04:00:00
KRW-VIRTUAL 156 2025-02-06 04:00:00
KRW-BERA 156 2025-02-06 04:00:00
success migration table tb_market_hour
Total KRW markets: 157
KRW-BTC 1 2025-02-06 05:00:00
KRW-ETH 2 2025-02-06 05:00:00
KRW-NEO 3 2025-02-06 05:00:00
KRW-MTL 4 2025-02-06 05:00:00
KRW-XRP 5 2025-02-06 05:00:00
KRW-ETC 6 2025-02-06 05:00:00
KRW-SNT 7 2025-02-06 05:00:00
KRW-WAVES 8 2025-02-06 05:00:00
KRW-XEM 9 2025-02-06 05:00:00
KRW-QTUM 10 2025-02-06 05:00:00
KRW-LSK 11 2025-02-06 05:00:00
KRW-STEEM 12 2025-02-06 05:00:00
KRW-XLM 13 2025-02-06 05:00:00
KRW-ARDR 14 2025-02-06 05:00:00
KRW-ARK 15 2025-02-06 05:00:00
KRW-STORJ 16 2025-02-06 05:00:00
KRW-GRS 17 2025-02-06 05:00:00
KRW-ADA 18 2025-02-06 05:00:00
KRW-SBD 19 2025-02-06 05:00:00
KRW-POWR 20 2025-02-06 05:00:00
KRW-ICX 21 2025-02-06 05:00:00
KRW-EOS 22 2025-02-06 05:00:00
KRW-TRX 23 2025-02-06 05:00:00
KRW-SC 24 2025-02-06 05:00:00
KRW-ONT 25 2025-02-06 05:00:00
KRW-ZIL 26 2025-02-06 05:00:00
KRW-POLYX 27 2025-02-06 05:00:00
KRW-ZRX 28 2025-02-06 05:00:00
KRW-LOOM 29 2025-02-06 05:00:00
KRW-BCH 30 2025-02-06 05:00:00
KRW-BAT 31 2025-02-06 05:00:00
KRW-IOST 32 2025-02-06 05:00:00
KRW-CVC 33 2025-02-06 05:00:00
KRW-IQ 34 2025-02-06 05:00:00
KRW-IOTA 35 2025-02-06 05:00:00
KRW-HIFI 36 2025-02-06 05:00:00
KRW-ONG 37 2025-02-06 05:00:00
KRW-GAS 38 2025-02-06 05:00:00
KRW-BOUNTY 39 2025-02-06 05:00:00
KRW-ELF 40 2025-02-06 05:00:00
KRW-KNC 41 2025-02-06 05:00:00
KRW-BSV 42 2025-02-06 05:00:00
KRW-THETA 43 2025-02-06 05:00:00
KRW-QKC 44 2025-02-06 05:00:00
KRW-BTT 45 2025-02-06 05:00:00
KRW-MOC 46 2025-02-06 05:00:00
KRW-TFUEL 47 2025-02-06 05:00:00
KRW-MANA 48 2025-02-06 05:00:00
KRW-ANKR 49 2025-02-06 05:00:00
KRW-AERGO 50 2025-02-06 05:00:00
KRW-ATOM 51 2025-02-06 05:00:00
KRW-TT 52 2025-02-06 05:00:00
KRW-GAME2 53 2025-02-06 05:00:00
KRW-MBL 54 2025-02-06 05:00:00
KRW-WAXP 55 2025-02-06 05:00:00
KRW-HBAR 56 2025-02-06 05:00:00
KRW-MED 57 2025-02-06 05:00:00
KRW-MLK 58 2025-02-06 05:00:00
KRW-STPT 59 2025-02-06 05:00:00
KRW-ORBS 60 2025-02-06 05:00:00
KRW-VET 61 2025-02-06 05:00:00
KRW-CHZ 62 2025-02-06 05:00:00
KRW-STMX 63 2025-02-06 05:00:00
KRW-DKA 64 2025-02-06 05:00:00
KRW-HIVE 65 2025-02-06 05:00:00
KRW-KAVA 66 2025-02-06 05:00:00
KRW-AHT 67 2025-02-06 05:00:00
KRW-LINK 68 2025-02-06 05:00:00
KRW-XTZ 69 2025-02-06 05:00:00
KRW-BORA 70 2025-02-06 05:00:00
KRW-JST 71 2025-02-06 05:00:00
KRW-CRO 72 2025-02-06 05:00:00
KRW-TOKAMAK 73 2025-02-06 05:00:00
KRW-SXP 74 2025-02-06 05:00:00
KRW-HUNT 75 2025-02-06 05:00:00
KRW-DOT 76 2025-02-06 05:00:00
KRW-MVL 77 2025-02-06 05:00:00
KRW-STRAX 78 2025-02-06 05:00:00
KRW-AQT 79 2025-02-06 05:00:00
KRW-GLM 80 2025-02-06 05:00:00
KRW-META 81 2025-02-06 05:00:00
KRW-FCT2 82 2025-02-06 05:00:00
KRW-CBK 83 2025-02-06 05:00:00
KRW-SAND 84 2025-02-06 05:00:00
KRW-HPO 85 2025-02-06 05:00:00
KRW-DOGE 86 2025-02-06 05:00:00
KRW-STRIKE 87 2025-02-06 05:00:00
KRW-PUNDIX 88 2025-02-06 05:00:00
KRW-FLOW 89 2025-02-06 05:00:00
KRW-AXS 90 2025-02-06 05:00:00
KRW-STX 91 2025-02-06 05:00:00
KRW-XEC 92 2025-02-06 05:00:00
KRW-SOL 93 2025-02-06 05:00:00
KRW-POL 94 2025-02-06 05:00:00
KRW-AAVE 95 2025-02-06 05:00:00
KRW-1INCH 96 2025-02-06 05:00:00
KRW-ALGO 97 2025-02-06 05:00:00
KRW-NEAR 98 2025-02-06 05:00:00
KRW-AVAX 99 2025-02-06 05:00:00
KRW-T 100 2025-02-06 05:00:00
KRW-CELO 101 2025-02-06 05:00:00
KRW-GMT 102 2025-02-06 05:00:00
KRW-APT 103 2025-02-06 05:00:00
KRW-SHIB 104 2025-02-06 05:00:00
KRW-MASK 105 2025-02-06 05:00:00
KRW-ARB 106 2025-02-06 05:00:00
KRW-EGLD 107 2025-02-06 05:00:00
KRW-SUI 108 2025-02-06 05:00:00
KRW-GRT 109 2025-02-06 05:00:00
KRW-BLUR 110 2025-02-06 05:00:00
KRW-IMX 111 2025-02-06 05:00:00
KRW-SEI 112 2025-02-06 05:00:00
KRW-MINA 113 2025-02-06 05:00:00
KRW-CTC 114 2025-02-06 05:00:00
KRW-ASTR 115 2025-02-06 05:00:00
KRW-ID 116 2025-02-06 05:00:00
KRW-PYTH 117 2025-02-06 05:00:00
KRW-MNT 118 2025-02-06 05:00:00
KRW-AKT 119 2025-02-06 05:00:00
KRW-ZETA 120 2025-02-06 05:00:00
KRW-AUCTION 121 2025-02-06 05:00:00
KRW-STG 122 2025-02-06 05:00:00
KRW-BEAM 123 2025-02-06 05:00:00
KRW-TAIKO 124 2025-02-06 05:00:00
KRW-USDT 125 2025-02-06 05:00:00
KRW-ONDO 126 2025-02-06 05:00:00
KRW-ZRO 127 2025-02-06 05:00:00
KRW-BLAST 128 2025-02-06 05:00:00
KRW-JUP 129 2025-02-06 05:00:00
KRW-ENS 130 2025-02-06 05:00:00
KRW-G 131 2025-02-06 05:00:00
KRW-PENDLE 132 2025-02-06 05:00:00
KRW-ATH 133 2025-02-06 05:00:00
KRW-USDC 134 2025-02-06 05:00:00
KRW-UXLINK 135 2025-02-06 05:00:00
KRW-BIGTIME 136 2025-02-06 05:00:00
KRW-CKB 137 2025-02-06 05:00:00
KRW-W 138 2025-02-06 05:00:00
KRW-CARV 139 2025-02-06 05:00:00
KRW-INJ 140 2025-02-06 05:00:00
KRW-MEW 141 2025-02-06 05:00:00
KRW-UNI 142 2025-02-06 05:00:00
KRW-SAFE 143 2025-02-06 05:00:00
KRW-DRIFT 144 2025-02-06 05:00:00
KRW-AGLD 145 2025-02-06 05:00:00
KRW-PEPE 146 2025-02-06 05:00:00
KRW-BONK 147 2025-02-06 05:00:00
KRW-RENDER 148 2025-02-06 05:00:00
KRW-MOVE 149 2025-02-06 05:00:00
KRW-ME 150 2025-02-06 05:00:00
KRW-MOCA 151 2025-02-06 05:00:00
KRW-VANA 152 2025-02-06 05:00:00
KRW-SONIC 153 2025-02-06 05:00:00
KRW-VTHO 154 2025-02-06 05:00:00
KRW-ANIME 155 2025-02-06 05:00:00
KRW-VIRTUAL 156 2025-02-06 05:00:00
KRW-BERA 156 2025-02-06 05:00:00
success migration table tb_market_hour
Total KRW markets: 157
KRW-BTC 1 2025-02-06 06:00:00
KRW-ETH 2 2025-02-06 06:00:00
KRW-NEO 3 2025-02-06 06:00:00
KRW-MTL 4 2025-02-06 06:00:00
KRW-XRP 5 2025-02-06 06:00:00
KRW-ETC 6 2025-02-06 06:00:00
KRW-SNT 7 2025-02-06 06:00:00
KRW-WAVES 8 2025-02-06 06:00:00
KRW-XEM 9 2025-02-06 06:00:00
KRW-QTUM 10 2025-02-06 06:00:00
KRW-LSK 11 2025-02-06 06:00:00
KRW-STEEM 12 2025-02-06 06:00:00
KRW-XLM 13 2025-02-06 06:00:00
KRW-ARDR 14 2025-02-06 06:00:00
KRW-ARK 15 2025-02-06 06:00:00
KRW-STORJ 16 2025-02-06 06:00:00
KRW-GRS 17 2025-02-06 06:00:00
KRW-ADA 18 2025-02-06 06:00:00
KRW-SBD 19 2025-02-06 06:00:00
KRW-POWR 20 2025-02-06 06:00:00
KRW-ICX 21 2025-02-06 06:00:00
KRW-EOS 22 2025-02-06 06:00:00
KRW-TRX 23 2025-02-06 06:00:00
KRW-SC 24 2025-02-06 06:00:00
KRW-ONT 25 2025-02-06 06:00:00
KRW-ZIL 26 2025-02-06 06:00:00
KRW-POLYX 27 2025-02-06 06:00:00
KRW-ZRX 28 2025-02-06 06:00:00
KRW-LOOM 29 2025-02-06 06:00:00
KRW-BCH 30 2025-02-06 06:00:00
KRW-BAT 31 2025-02-06 06:00:00
KRW-IOST 32 2025-02-06 06:00:00
KRW-CVC 33 2025-02-06 06:00:00
KRW-IQ 34 2025-02-06 06:00:00
KRW-IOTA 35 2025-02-06 06:00:00
KRW-HIFI 36 2025-02-06 06:00:00
KRW-ONG 37 2025-02-06 06:00:00
KRW-GAS 38 2025-02-06 06:00:00
KRW-BOUNTY 39 2025-02-06 06:00:00
KRW-ELF 40 2025-02-06 06:00:00
KRW-KNC 41 2025-02-06 06:00:00
KRW-BSV 42 2025-02-06 06:00:00
KRW-THETA 43 2025-02-06 06:00:00
KRW-QKC 44 2025-02-06 06:00:00
KRW-BTT 45 2025-02-06 06:00:00
KRW-MOC 46 2025-02-06 06:00:00
KRW-TFUEL 47 2025-02-06 06:00:00
KRW-MANA 48 2025-02-06 06:00:00
KRW-ANKR 49 2025-02-06 06:00:00
KRW-AERGO 50 2025-02-06 06:00:00
KRW-ATOM 51 2025-02-06 06:00:00
KRW-TT 52 2025-02-06 06:00:00
KRW-GAME2 53 2025-02-06 06:00:00
KRW-MBL 54 2025-02-06 06:00:00
KRW-WAXP 55 2025-02-06 06:00:00
KRW-HBAR 56 2025-02-06 06:00:00
KRW-MED 57 2025-02-06 06:00:00
KRW-MLK 58 2025-02-06 06:00:00
KRW-STPT 59 2025-02-06 06:00:00
KRW-ORBS 60 2025-02-06 06:00:00
KRW-VET 61 2025-02-06 06:00:00
KRW-CHZ 62 2025-02-06 06:00:00
KRW-STMX 63 2025-02-06 06:00:00
KRW-DKA 64 2025-02-06 06:00:00
KRW-HIVE 65 2025-02-06 06:00:00
KRW-KAVA 66 2025-02-06 06:00:00
KRW-AHT 67 2025-02-06 06:00:00
KRW-LINK 68 2025-02-06 06:00:00
KRW-XTZ 69 2025-02-06 06:00:00
KRW-BORA 70 2025-02-06 06:00:00
KRW-JST 71 2025-02-06 06:00:00
KRW-CRO 72 2025-02-06 06:00:00
KRW-TOKAMAK 73 2025-02-06 06:00:00
KRW-SXP 74 2025-02-06 06:00:00
KRW-HUNT 75 2025-02-06 06:00:00
KRW-DOT 76 2025-02-06 06:00:00
KRW-MVL 77 2025-02-06 06:00:00
KRW-STRAX 78 2025-02-06 06:00:00
KRW-AQT 79 2025-02-06 06:00:00
KRW-GLM 80 2025-02-06 06:00:00
KRW-META 81 2025-02-06 06:00:00
KRW-FCT2 82 2025-02-06 06:00:00
KRW-CBK 83 2025-02-06 06:00:00
KRW-SAND 84 2025-02-06 06:00:00
KRW-HPO 85 2025-02-06 06:00:00
KRW-DOGE 86 2025-02-06 06:00:00
KRW-STRIKE 87 2025-02-06 06:00:00
KRW-PUNDIX 88 2025-02-06 06:00:00
KRW-FLOW 89 2025-02-06 06:00:00
KRW-AXS 90 2025-02-06 06:00:00
KRW-STX 91 2025-02-06 06:00:00
KRW-XEC 92 2025-02-06 06:00:00
KRW-SOL 93 2025-02-06 06:00:00
KRW-POL 94 2025-02-06 06:00:00
KRW-AAVE 95 2025-02-06 06:00:00
KRW-1INCH 96 2025-02-06 06:00:00
KRW-ALGO 97 2025-02-06 06:00:00
KRW-NEAR 98 2025-02-06 06:00:00
KRW-AVAX 99 2025-02-06 06:00:00
KRW-T 100 2025-02-06 06:00:00
KRW-CELO 101 2025-02-06 06:00:00
KRW-GMT 102 2025-02-06 06:00:00
KRW-APT 103 2025-02-06 06:00:00
KRW-SHIB 104 2025-02-06 06:00:00
KRW-MASK 105 2025-02-06 06:00:00
KRW-ARB 106 2025-02-06 06:00:00
KRW-EGLD 107 2025-02-06 06:00:00
KRW-SUI 108 2025-02-06 06:00:00
KRW-GRT 109 2025-02-06 06:00:00
KRW-BLUR 110 2025-02-06 06:00:00
KRW-IMX 111 2025-02-06 06:00:00
KRW-SEI 112 2025-02-06 06:00:00
KRW-MINA 113 2025-02-06 06:00:00
KRW-CTC 114 2025-02-06 06:00:00
KRW-ASTR 115 2025-02-06 06:00:00
KRW-ID 116 2025-02-06 06:00:00
KRW-PYTH 117 2025-02-06 06:00:00
KRW-MNT 118 2025-02-06 06:00:00
KRW-AKT 119 2025-02-06 06:00:00
KRW-ZETA 120 2025-02-06 06:00:00
KRW-AUCTION 121 2025-02-06 06:00:00
KRW-STG 122 2025-02-06 06:00:00
KRW-BEAM 123 2025-02-06 06:00:00
KRW-TAIKO 124 2025-02-06 06:00:00
KRW-USDT 125 2025-02-06 06:00:00
KRW-ONDO 126 2025-02-06 06:00:00
KRW-ZRO 127 2025-02-06 06:00:00
KRW-BLAST 128 2025-02-06 06:00:00
KRW-JUP 129 2025-02-06 06:00:00
KRW-ENS 130 2025-02-06 06:00:00
KRW-G 131 2025-02-06 06:00:00
KRW-PENDLE 132 2025-02-06 06:00:00
KRW-ATH 133 2025-02-06 06:00:00
KRW-USDC 134 2025-02-06 06:00:00
KRW-UXLINK 135 2025-02-06 06:00:00
KRW-BIGTIME 136 2025-02-06 06:00:00
KRW-CKB 137 2025-02-06 06:00:00
KRW-W 138 2025-02-06 06:00:00
KRW-CARV 139 2025-02-06 06:00:00
KRW-INJ 140 2025-02-06 06:00:00
KRW-MEW 141 2025-02-06 06:00:00
KRW-UNI 142 2025-02-06 06:00:00
KRW-SAFE 143 2025-02-06 06:00:00
KRW-DRIFT 144 2025-02-06 06:00:00
KRW-AGLD 145 2025-02-06 06:00:00
KRW-PEPE 146 2025-02-06 06:00:00
KRW-BONK 147 2025-02-06 06:00:00
KRW-RENDER 148 2025-02-06 06:00:00
KRW-MOVE 149 2025-02-06 06:00:00
KRW-ME 150 2025-02-06 06:00:00
KRW-MOCA 151 2025-02-06 06:00:00
KRW-VANA 152 2025-02-06 06:00:00
KRW-SONIC 153 2025-02-06 06:00:00
KRW-VTHO 154 2025-02-06 06:00:00
KRW-ANIME 155 2025-02-06 06:00:00
KRW-VIRTUAL 156 2025-02-06 06:00:00
KRW-BERA 156 2025-02-06 06:00:00
success migration table tb_market_hour
Total KRW markets: 157
KRW-BTC 1 2025-02-06 07:00:00
KRW-ETH 2 2025-02-06 07:00:00
KRW-NEO 3 2025-02-06 07:00:00
KRW-MTL 4 2025-02-06 07:00:00
KRW-XRP 5 2025-02-06 07:00:00
KRW-ETC 6 2025-02-06 07:00:00
KRW-SNT 7 2025-02-06 07:00:00
KRW-WAVES 8 2025-02-06 07:00:00
KRW-XEM 9 2025-02-06 07:00:00
KRW-QTUM 10 2025-02-06 07:00:00
KRW-LSK 11 2025-02-06 07:00:00
KRW-STEEM 12 2025-02-06 07:00:00
KRW-XLM 13 2025-02-06 07:00:00
KRW-ARDR 14 2025-02-06 07:00:00
KRW-ARK 15 2025-02-06 07:00:00
KRW-STORJ 16 2025-02-06 07:00:00
KRW-GRS 17 2025-02-06 07:00:00
KRW-ADA 18 2025-02-06 07:00:00
KRW-SBD 19 2025-02-06 07:00:00
KRW-POWR 20 2025-02-06 07:00:00
KRW-ICX 21 2025-02-06 07:00:00
KRW-EOS 22 2025-02-06 07:00:00
KRW-TRX 23 2025-02-06 07:00:00
KRW-SC 24 2025-02-06 07:00:00
KRW-ONT 25 2025-02-06 07:00:00
KRW-ZIL 26 2025-02-06 07:00:00
KRW-POLYX 27 2025-02-06 07:00:00
KRW-ZRX 28 2025-02-06 07:00:00
KRW-LOOM 29 2025-02-06 07:00:00
KRW-BCH 30 2025-02-06 07:00:00
KRW-BAT 31 2025-02-06 07:00:00
KRW-IOST 32 2025-02-06 07:00:00
KRW-CVC 33 2025-02-06 07:00:00
KRW-IQ 34 2025-02-06 07:00:00
KRW-IOTA 35 2025-02-06 07:00:00
KRW-HIFI 36 2025-02-06 07:00:00
KRW-ONG 37 2025-02-06 07:00:00
KRW-GAS 38 2025-02-06 07:00:00
KRW-BOUNTY 39 2025-02-06 07:00:00
KRW-ELF 40 2025-02-06 07:00:00
KRW-KNC 41 2025-02-06 07:00:00
KRW-BSV 42 2025-02-06 07:00:00
KRW-THETA 43 2025-02-06 07:00:00
KRW-QKC 44 2025-02-06 07:00:00
KRW-BTT 45 2025-02-06 07:00:00
KRW-MOC 46 2025-02-06 07:00:00
KRW-TFUEL 47 2025-02-06 07:00:00
KRW-MANA 48 2025-02-06 07:00:00
KRW-ANKR 49 2025-02-06 07:00:00
KRW-AERGO 50 2025-02-06 07:00:00
KRW-ATOM 51 2025-02-06 07:00:00
KRW-TT 52 2025-02-06 07:00:00
KRW-GAME2 53 2025-02-06 07:00:00
KRW-MBL 54 2025-02-06 07:00:00
KRW-WAXP 55 2025-02-06 07:00:00
KRW-HBAR 56 2025-02-06 07:00:00
KRW-MED 57 2025-02-06 07:00:00
KRW-MLK 58 2025-02-06 07:00:00
KRW-STPT 59 2025-02-06 07:00:00
KRW-ORBS 60 2025-02-06 07:00:00
KRW-VET 61 2025-02-06 07:00:00
KRW-CHZ 62 2025-02-06 07:00:00
KRW-STMX 63 2025-02-06 07:00:00
KRW-DKA 64 2025-02-06 07:00:00
KRW-HIVE 65 2025-02-06 07:00:00
KRW-KAVA 66 2025-02-06 07:00:00
KRW-AHT 67 2025-02-06 07:00:00
KRW-LINK 68 2025-02-06 07:00:00
KRW-XTZ 69 2025-02-06 07:00:00
KRW-BORA 70 2025-02-06 07:00:00
KRW-JST 71 2025-02-06 07:00:00
KRW-CRO 72 2025-02-06 07:00:00
KRW-TOKAMAK 73 2025-02-06 07:00:00
KRW-SXP 74 2025-02-06 07:00:00
KRW-HUNT 75 2025-02-06 07:00:00
KRW-DOT 76 2025-02-06 07:00:00
KRW-MVL 77 2025-02-06 07:00:00
KRW-STRAX 78 2025-02-06 07:00:00
KRW-AQT 79 2025-02-06 07:00:00
KRW-GLM 80 2025-02-06 07:00:00
KRW-META 81 2025-02-06 07:00:00
KRW-FCT2 82 2025-02-06 07:00:00
KRW-CBK 83 2025-02-06 07:00:00
KRW-SAND 84 2025-02-06 07:00:00
KRW-HPO 85 2025-02-06 07:00:00
KRW-DOGE 86 2025-02-06 07:00:00
KRW-STRIKE 87 2025-02-06 07:00:00
KRW-PUNDIX 88 2025-02-06 07:00:00
KRW-FLOW 89 2025-02-06 07:00:00
KRW-AXS 90 2025-02-06 07:00:00
KRW-STX 91 2025-02-06 07:00:00
KRW-XEC 92 2025-02-06 07:00:00
KRW-SOL 93 2025-02-06 07:00:00
KRW-POL 94 2025-02-06 07:00:00
KRW-AAVE 95 2025-02-06 07:00:00
KRW-1INCH 96 2025-02-06 07:00:00
KRW-ALGO 97 2025-02-06 07:00:00
KRW-NEAR 98 2025-02-06 07:00:00
KRW-AVAX 99 2025-02-06 07:00:00
KRW-T 100 2025-02-06 07:00:00
KRW-CELO 101 2025-02-06 07:00:00
KRW-GMT 102 2025-02-06 07:00:00
KRW-APT 103 2025-02-06 07:00:00
KRW-SHIB 104 2025-02-06 07:00:00
KRW-MASK 105 2025-02-06 07:00:00
KRW-ARB 106 2025-02-06 07:00:00
KRW-EGLD 107 2025-02-06 07:00:00
KRW-SUI 108 2025-02-06 07:00:00
KRW-GRT 109 2025-02-06 07:00:00
KRW-BLUR 110 2025-02-06 07:00:00
KRW-IMX 111 2025-02-06 07:00:00
KRW-SEI 112 2025-02-06 07:00:00
KRW-MINA 113 2025-02-06 07:00:00
KRW-CTC 114 2025-02-06 07:00:00
KRW-ASTR 115 2025-02-06 07:00:00
KRW-ID 116 2025-02-06 07:00:00
KRW-PYTH 117 2025-02-06 07:00:00
KRW-MNT 118 2025-02-06 07:00:00
KRW-AKT 119 2025-02-06 07:00:00
KRW-ZETA 120 2025-02-06 07:00:00
KRW-AUCTION 121 2025-02-06 07:00:00
KRW-STG 122 2025-02-06 07:00:00
KRW-BEAM 123 2025-02-06 07:00:00
KRW-TAIKO 124 2025-02-06 07:00:00
KRW-USDT 125 2025-02-06 07:00:00
KRW-ONDO 126 2025-02-06 07:00:00
KRW-ZRO 127 2025-02-06 07:00:00
KRW-BLAST 128 2025-02-06 07:00:00
KRW-JUP 129 2025-02-06 07:00:00
KRW-ENS 130 2025-02-06 07:00:00
KRW-G 131 2025-02-06 07:00:00
KRW-PENDLE 132 2025-02-06 07:00:00
KRW-ATH 133 2025-02-06 07:00:00
KRW-USDC 134 2025-02-06 07:00:00
KRW-UXLINK 135 2025-02-06 07:00:00
KRW-BIGTIME 136 2025-02-06 07:00:00
KRW-CKB 137 2025-02-06 07:00:00
KRW-W 138 2025-02-06 07:00:00
KRW-CARV 139 2025-02-06 07:00:00
KRW-INJ 140 2025-02-06 07:00:00
KRW-MEW 141 2025-02-06 07:00:00
KRW-UNI 142 2025-02-06 07:00:00
KRW-SAFE 143 2025-02-06 07:00:00
KRW-DRIFT 144 2025-02-06 07:00:00
KRW-AGLD 145 2025-02-06 07:00:00
KRW-PEPE 146 2025-02-06 07:00:00
KRW-BONK 147 2025-02-06 07:00:00
KRW-RENDER 148 2025-02-06 07:00:00
KRW-MOVE 149 2025-02-06 07:00:00
KRW-ME 150 2025-02-06 07:00:00
KRW-MOCA 151 2025-02-06 07:00:00
KRW-VANA 152 2025-02-06 07:00:00
KRW-SONIC 153 2025-02-06 07:00:00
KRW-VTHO 154 2025-02-06 07:00:00
KRW-ANIME 155 2025-02-06 07:00:00
KRW-VIRTUAL 156 2025-02-06 07:00:00
KRW-BERA 156 2025-02-06 07:00:00
success migration table tb_market_hour
Total KRW markets: 157
KRW-BTC 1 2025-02-06 08:00:00
KRW-ETH 2 2025-02-06 08:00:00
KRW-NEO 3 2025-02-06 08:00:00
KRW-MTL 4 2025-02-06 08:00:00
KRW-XRP 5 2025-02-06 08:00:00
KRW-ETC 6 2025-02-06 08:00:00
KRW-SNT 7 2025-02-06 08:00:00
KRW-WAVES 8 2025-02-06 08:00:00
KRW-XEM 9 2025-02-06 08:00:00
KRW-QTUM 10 2025-02-06 08:00:00
KRW-LSK 11 2025-02-06 08:00:00
KRW-STEEM 12 2025-02-06 08:00:00
KRW-XLM 13 2025-02-06 08:00:00
KRW-ARDR 14 2025-02-06 08:00:00
KRW-ARK 15 2025-02-06 08:00:00
KRW-STORJ 16 2025-02-06 08:00:00
KRW-GRS 17 2025-02-06 08:00:00
KRW-ADA 18 2025-02-06 08:00:00
KRW-SBD 19 2025-02-06 08:00:00
KRW-POWR 20 2025-02-06 08:00:00
KRW-ICX 21 2025-02-06 08:00:00
KRW-EOS 22 2025-02-06 08:00:00
KRW-TRX 23 2025-02-06 08:00:00
KRW-SC 24 2025-02-06 08:00:00
KRW-ONT 25 2025-02-06 08:00:00
KRW-ZIL 26 2025-02-06 08:00:00
KRW-POLYX 27 2025-02-06 08:00:00
KRW-ZRX 28 2025-02-06 08:00:00
KRW-LOOM 29 2025-02-06 08:00:00
KRW-BCH 30 2025-02-06 08:00:00
KRW-BAT 31 2025-02-06 08:00:00
KRW-IOST 32 2025-02-06 08:00:00
KRW-CVC 33 2025-02-06 08:00:00
KRW-IQ 34 2025-02-06 08:00:00
KRW-IOTA 35 2025-02-06 08:00:00
