Total KRW markets: 402
KRW-PAXG 3690 2025-08-10 06:00:00
KRW-AVL 3700 2025-08-10 06:00:00
KRW-B3 3710 2025-08-10 06:00:00
KRW-PUNDIAI 3720 2025-08-10 06:00:00
KRW-ELX 3730 2025-08-10 06:00:00
KRW-COW 3740 2025-08-10 06:00:00
KRW-WAL 3750 2025-08-10 06:00:00
KRW-BABY 3760 2025-08-10 06:00:00
KRW-ES 3770 2025-08-10 06:00:00
KRW-XTER 3780 2025-08-10 06:00:00
KRW-NXPC 3790 2025-08-10 06:00:00
KRW-GRASS 3800 2025-08-10 06:00:00
KRW-ORCA 3810 2025-08-10 06:00:00
KRW-PUMP 3820 2025-08-10 06:00:00
KRW-EPT 3830 2025-08-10 06:00:00
KRW-HAEDAL 3840 2025-08-10 06:00:00
KRW-AI16Z 3850 2025-08-10 06:00:00
KRW-PARTI 3860 2025-08-10 06:00:00
KRW-SXT 3870 2025-08-10 06:00:00
KRW-PROMPT 3880 2025-08-10 06:00:00
KRW-SIGN 3890 2025-08-10 06:00:00
KRW-SAHARA 3900 2025-08-10 06:00:00
KRW-H 3910 2025-08-10 06:00:00
KRW-HOME 3920 2025-08-10 06:00:00
KRW-OM 3930 2025-08-10 06:00:00
KRW-LA 3940 2025-08-10 06:00:00
KRW-SOPH 3950 2025-08-10 06:00:00
KRW-HYPER 3960 2025-08-10 06:00:00
KRW-PROVE 3970 2025-08-10 06:00:00
KRW-FORT 3980 2025-08-10 06:00:00
KRW-HUMA 3990 2025-08-10 06:00:00
KRW-SPK 4000 2025-08-10 06:00:00
KRW-SYRUP 4010 2025-08-10 06:00:00
KRW-NEWT 4020 2025-08-10 06:00:00
KRW-RESOLV 4030 2025-08-10 06:00:00
KRW-TREE 4040 2025-08-10 06:00:00
tb_market_hour 마이그레이션 완료
(392, 8)
success migration table tb_market_hour
Total KRW markets: 404
KRW-BTC 10 2025-08-10 07:00:00
KRW-ETH 20 2025-08-10 07:00:00
KRW-ETC 30 2025-08-10 07:00:00
KRW-XRP 40 2025-08-10 07:00:00
KRW-BCH 50 2025-08-10 07:00:00
KRW-QTUM 60 2025-08-10 07:00:00
KRW-A 70 2025-08-10 07:00:00
KRW-ICX 80 2025-08-10 07:00:00
KRW-TRX 90 2025-08-10 07:00:00
KRW-ELF 100 2025-08-10 07:00:00
KRW-KNC 110 2025-08-10 07:00:00
KRW-GLM 120 2025-08-10 07:00:00
KRW-ZIL 130 2025-08-10 07:00:00
KRW-WAXP 140 2025-08-10 07:00:00
KRW-POWR 150 2025-08-10 07:00:00
KRW-LRC 160 2025-08-10 07:00:00
KRW-STEEM 170 2025-08-10 07:00:00
KRW-ZRX 180 2025-08-10 07:00:00
KRW-SNT 190 2025-08-10 07:00:00
KRW-ADA 200 2025-08-10 07:00:00
KRW-CTXC 210 2025-08-10 07:00:00
KRW-BAT 220 2025-08-10 07:00:00
KRW-THETA 230 2025-08-10 07:00:00
KRW-CVC 240 2025-08-10 07:00:00
KRW-WAVES 250 2025-08-10 07:00:00
KRW-LINK 260 2025-08-10 07:00:00
KRW-ENJ 270 2025-08-10 07:00:00
KRW-VET 280 2025-08-10 07:00:00
KRW-MTL 290 2025-08-10 07:00:00
KRW-IOST 300 2025-08-10 07:00:00
KRW-AMO 310 2025-08-10 07:00:00
KRW-BSV 320 2025-08-10 07:00:00
KRW-ORBS 330 2025-08-10 07:00:00
KRW-TFUEL 340 2025-08-10 07:00:00
KRW-ANKR 350 2025-08-10 07:00:00
KRW-MIX 360 2025-08-10 07:00:00
KRW-CRO 370 2025-08-10 07:00:00
KRW-CHR 380 2025-08-10 07:00:00
KRW-MBL 390 2025-08-10 07:00:00
KRW-FCT2 400 2025-08-10 07:00:00
KRW-WOM 410 2025-08-10 07:00:00
KRW-BOA 420 2025-08-10 07:00:00
KRW-MEV 430 2025-08-10 07:00:00
KRW-SXP 440 2025-08-10 07:00:00
KRW-COS 450 2025-08-10 07:00:00
KRW-EL 460 2025-08-10 07:00:00
KRW-HIVE 470 2025-08-10 07:00:00
KRW-XPR 480 2025-08-10 07:00:00
KRW-EGG 490 2025-08-10 07:00:00
KRW-BORA 500 2025-08-10 07:00:00
KRW-ARPA 510 2025-08-10 07:00:00
KRW-CTC 520 2025-08-10 07:00:00
KRW-APM 530 2025-08-10 07:00:00
KRW-CKB 540 2025-08-10 07:00:00
KRW-AERGO 550 2025-08-10 07:00:00
KRW-EVZ 560 2025-08-10 07:00:00
KRW-QTCON 570 2025-08-10 07:00:00
KRW-UNI 580 2025-08-10 07:00:00
KRW-YFI 590 2025-08-10 07:00:00
KRW-UMA 600 2025-08-10 07:00:00
KRW-AAVE 610 2025-08-10 07:00:00
KRW-COMP 620 2025-08-10 07:00:00
KRW-BAL 630 2025-08-10 07:00:00
KRW-RSR 640 2025-08-10 07:00:00
KRW-NMR 650 2025-08-10 07:00:00
KRW-RLC 660 2025-08-10 07:00:00
KRW-UOS 670 2025-08-10 07:00:00
KRW-SAND 680 2025-08-10 07:00:00
KRW-AWE 690 2025-08-10 07:00:00
KRW-BEL 700 2025-08-10 07:00:00
KRW-OBSR 710 2025-08-10 07:00:00
KRW-POLA 720 2025-08-10 07:00:00
KRW-ADP 730 2025-08-10 07:00:00
KRW-DVI 740 2025-08-10 07:00:00
KRW-GHX 750 2025-08-10 07:00:00
KRW-CBK 760 2025-08-10 07:00:00
KRW-MVC 770 2025-08-10 07:00:00
KRW-BLY 780 2025-08-10 07:00:00
KRW-GRT 790 2025-08-10 07:00:00
KRW-BIOT 800 2025-08-10 07:00:00
KRW-SNX 810 2025-08-10 07:00:00
KRW-SOFI 820 2025-08-10 07:00:00
KRW-GRACY 830 2025-08-10 07:00:00
KRW-OXT 840 2025-08-10 07:00:00
KRW-MAPO 850 2025-08-10 07:00:00
KRW-AQT 860 2025-08-10 07:00:00
KRW-WIKEN 870 2025-08-10 07:00:00
KRW-CTSI 880 2025-08-10 07:00:00
KRW-MANA 890 2025-08-10 07:00:00
KRW-LPT 900 2025-08-10 07:00:00
KRW-SUSHI 910 2025-08-10 07:00:00
KRW-PUNDIX 920 2025-08-10 07:00:00
KRW-CELR 930 2025-08-10 07:00:00
KRW-SLF 940 2025-08-10 07:00:00
KRW-BFC 950 2025-08-10 07:00:00
KRW-ALICE 960 2025-08-10 07:00:00
KRW-OGN 970 2025-08-10 07:00:00
KRW-COTI 980 2025-08-10 07:00:00
KRW-CAKE 990 2025-08-10 07:00:00
KRW-BNT 1000 2025-08-10 07:00:00
KRW-XVS 1010 2025-08-10 07:00:00
KRW-SWAP 1020 2025-08-10 07:00:00
KRW-CHZ 1030 2025-08-10 07:00:00
KRW-AXS 1040 2025-08-10 07:00:00
KRW-DAO 1050 2025-08-10 07:00:00
KRW-SIX 1060 2025-08-10 07:00:00
KRW-USDS 1070 2025-08-10 07:00:00
KRW-SHIB 1080 2025-08-10 07:00:00
KRW-POL 1090 2025-08-10 07:00:00
KRW-WOO 1100 2025-08-10 07:00:00
KRW-ACH 1110 2025-08-10 07:00:00
KRW-XLM 1120 2025-08-10 07:00:00
KRW-ONT 1130 2025-08-10 07:00:00
KRW-META 1140 2025-08-10 07:00:00
KRW-KAIA 1150 2025-08-10 07:00:00
KRW-ONG 1160 2025-08-10 07:00:00
KRW-ALGO 1170 2025-08-10 07:00:00
KRW-JST 1180 2025-08-10 07:00:00
KRW-XTZ 1190 2025-08-10 07:00:00
KRW-MLK 1200 2025-08-10 07:00:00
KRW-DOT 1210 2025-08-10 07:00:00
KRW-ATOM 1220 2025-08-10 07:00:00
KRW-TEMCO 1230 2025-08-10 07:00:00
KRW-DOGE 1240 2025-08-10 07:00:00
KRW-KSM 1250 2025-08-10 07:00:00
KRW-CTK 1260 2025-08-10 07:00:00
KRW-BNB 1270 2025-08-10 07:00:00
KRW-NFT 1280 2025-08-10 07:00:00
KRW-SUN 1290 2025-08-10 07:00:00
KRW-XEC 1300 2025-08-10 07:00:00
KRW-SOL 1310 2025-08-10 07:00:00
KRW-EGLD 1320 2025-08-10 07:00:00
KRW-MASK 1330 2025-08-10 07:00:00
KRW-C98 1340 2025-08-10 07:00:00
KRW-MED 1350 2025-08-10 07:00:00
KRW-1INCH 1360 2025-08-10 07:00:00
KRW-CRV 1370 2025-08-10 07:00:00
KRW-BOBA 1380 2025-08-10 07:00:00
KRW-DYDX 1390 2025-08-10 07:00:00
KRW-MINA 1400 2025-08-10 07:00:00
KRW-FLOW 1410 2025-08-10 07:00:00
KRW-JOE 1420 2025-08-10 07:00:00
KRW-GALA 1430 2025-08-10 07:00:00
KRW-ENS 1440 2025-08-10 07:00:00
KRW-BTT 1450 2025-08-10 07:00:00
KRW-JASMY 1460 2025-08-10 07:00:00
KRW-REQ 1470 2025-08-10 07:00:00
KRW-CSPR 1480 2025-08-10 07:00:00
KRW-AVAX 1490 2025-08-10 07:00:00
KRW-TDROP 1500 2025-08-10 07:00:00
KRW-HBAR 1510 2025-08-10 07:00:00
KRW-FANC 1520 2025-08-10 07:00:00
KRW-MAY 1530 2025-08-10 07:00:00
KRW-REI 1540 2025-08-10 07:00:00
KRW-T 1550 2025-08-10 07:00:00
KRW-MBX 1560 2025-08-10 07:00:00
KRW-GMT 1570 2025-08-10 07:00:00
KRW-TAVA 1580 2025-08-10 07:00:00
KRW-D 1590 2025-08-10 07:00:00
KRW-APE 1600 2025-08-10 07:00:00
KRW-WNCG 1610 2025-08-10 07:00:00
KRW-AL 1620 2025-08-10 07:00:00
KRW-XCN 1630 2025-08-10 07:00:00
KRW-AZIT 1640 2025-08-10 07:00:00
KRW-FLR 1650 2025-08-10 07:00:00
KRW-SFP 1660 2025-08-10 07:00:00
KRW-FITFI 1670 2025-08-10 07:00:00
KRW-STAT 1680 2025-08-10 07:00:00
KRW-CRTS 1690 2025-08-10 07:00:00
KRW-LBL 1700 2025-08-10 07:00:00
KRW-FLZ 1710 2025-08-10 07:00:00
KRW-LM 1720 2025-08-10 07:00:00
KRW-GRND 1730 2025-08-10 07:00:00
KRW-APT 1740 2025-08-10 07:00:00
KRW-BLUR 1750 2025-08-10 07:00:00
KRW-OAS 1760 2025-08-10 07:00:00
KRW-HOOK 1770 2025-08-10 07:00:00
KRW-LWA 1780 2025-08-10 07:00:00
KRW-OP 1790 2025-08-10 07:00:00
KRW-ROA 1800 2025-08-10 07:00:00
KRW-GMX 1810 2025-08-10 07:00:00
KRW-STX 1820 2025-08-10 07:00:00
KRW-XPLA 1830 2025-08-10 07:00:00
KRW-AHT 1840 2025-08-10 07:00:00
KRW-ARB 1850 2025-08-10 07:00:00
KRW-INJ 1860 2025-08-10 07:00:00
KRW-HFT 1870 2025-08-10 07:00:00
KRW-RPL 1880 2025-08-10 07:00:00
KRW-IMX 1890 2025-08-10 07:00:00
KRW-CFX 1900 2025-08-10 07:00:00
KRW-ACS 1910 2025-08-10 07:00:00
KRW-FXS 1920 2025-08-10 07:00:00
KRW-CELO 1930 2025-08-10 07:00:00
KRW-LDO 1940 2025-08-10 07:00:00
KRW-S 1950 2025-08-10 07:00:00
KRW-FET 1960 2025-08-10 07:00:00
KRW-SUI 1970 2025-08-10 07:00:00
KRW-NCT 1980 2025-08-10 07:00:00
KRW-FLOKI 1990 2025-08-10 07:00:00
KRW-ALEX 2000 2025-08-10 07:00:00
KRW-ID 2010 2025-08-10 07:00:00
KRW-RENDER 2020 2025-08-10 07:00:00
KRW-STG 2030 2025-08-10 07:00:00
KRW-OSMO 2040 2025-08-10 07:00:00
KRW-FIL 2050 2025-08-10 07:00:00
KRW-ILV 2060 2025-08-10 07:00:00
KRW-MAV 2070 2025-08-10 07:00:00
KRW-RSS3 2080 2025-08-10 07:00:00
KRW-AUDIO 2090 2025-08-10 07:00:00
KRW-AGI 2100 2025-08-10 07:00:00
KRW-ASTR 2110 2025-08-10 07:00:00
KRW-WLD 2120 2025-08-10 07:00:00
KRW-FLUX 2130 2025-08-10 07:00:00
KRW-AGLD 2140 2025-08-10 07:00:00
KRW-AR 2150 2025-08-10 07:00:00
KRW-RVN 2160 2025-08-10 07:00:00
KRW-LEVER 2170 2025-08-10 07:00:00
KRW-EDU 2180 2025-08-10 07:00:00
KRW-SEI 2190 2025-08-10 07:00:00
KRW-WAXL 2200 2025-08-10 07:00:00
KRW-MOC 2210 2025-08-10 07:00:00
KRW-PEPE 2220 2025-08-10 07:00:00
KRW-CYBER 2230 2025-08-10 07:00:00
KRW-ARKM 2240 2025-08-10 07:00:00
KRW-PYR 2250 2025-08-10 07:00:00
KRW-IOTX 2260 2025-08-10 07:00:00
KRW-HIGH 2270 2025-08-10 07:00:00
KRW-PENDLE 2280 2025-08-10 07:00:00
KRW-BICO 2290 2025-08-10 07:00:00
KRW-STORJ 2300 2025-08-10 07:00:00
KRW-API3 2310 2025-08-10 07:00:00
KRW-ZTX 2320 2025-08-10 07:00:00
KRW-MNT 2330 2025-08-10 07:00:00
KRW-GTC 2340 2025-08-10 07:00:00
KRW-METIS 2350 2025-08-10 07:00:00
KRW-TIA 2360 2025-08-10 07:00:00
KRW-ICP 2370 2025-08-10 07:00:00
KRW-SPURS 2380 2025-08-10 07:00:00
KRW-NEO 2390 2025-08-10 07:00:00
KRW-GAS 2400 2025-08-10 07:00:00
KRW-BIGTIME 2410 2025-08-10 07:00:00
KRW-ZETA 2420 2025-08-10 07:00:00
KRW-GRS 2430 2025-08-10 07:00:00
KRW-ARK 2440 2025-08-10 07:00:00
KRW-YGG 2450 2025-08-10 07:00:00
KRW-HUNT 2460 2025-08-10 07:00:00
KRW-KAVA 2470 2025-08-10 07:00:00
KRW-MAGIC 2480 2025-08-10 07:00:00
KRW-AUCTION 2490 2025-08-10 07:00:00
KRW-USDT 2500 2025-08-10 07:00:00
KRW-USDC 2510 2025-08-10 07:00:00
KRW-RAD 2520 2025-08-10 07:00:00
KRW-LSK 2530 2025-08-10 07:00:00
KRW-TT 2540 2025-08-10 07:00:00
KRW-ACE 2550 2025-08-10 07:00:00
KRW-SKL 2560 2025-08-10 07:00:00
KRW-IQ 2570 2025-08-10 07:00:00
KRW-PYTH 2580 2025-08-10 07:00:00
KRW-MANTA 2590 2025-08-10 07:00:00
KRW-AKT 2600 2025-08-10 07:00:00
KRW-BEAM 2610 2025-08-10 07:00:00
KRW-JTO 2620 2025-08-10 07:00:00
KRW-JUP 2630 2025-08-10 07:00:00
KRW-STRK 2640 2025-08-10 07:00:00
KRW-SC 2650 2025-08-10 07:00:00
KRW-BONK 2660 2025-08-10 07:00:00
KRW-TOKAMAK 2670 2025-08-10 07:00:00
KRW-AIOZ 2680 2025-08-10 07:00:00
KRW-ZK 2690 2025-08-10 07:00:00
KRW-ONDO 2700 2025-08-10 07:00:00
KRW-ALT 2710 2025-08-10 07:00:00
KRW-NEAR 2720 2025-08-10 07:00:00
KRW-RON 2730 2025-08-10 07:00:00
KRW-FIDA 2740 2025-08-10 07:00:00
KRW-STRAX 2750 2025-08-10 07:00:00
KRW-XAI 2760 2025-08-10 07:00:00
KRW-W 2770 2025-08-10 07:00:00
KRW-POLYX 2780 2025-08-10 07:00:00
KRW-CORE 2790 2025-08-10 07:00:00
KRW-BB 2800 2025-08-10 07:00:00
KRW-POKT 2810 2025-08-10 07:00:00
KRW-REZ 2820 2025-08-10 07:00:00
KRW-OMNI 2830 2025-08-10 07:00:00
KRW-ENA 2840 2025-08-10 07:00:00
KRW-MOCA 2850 2025-08-10 07:00:00
KRW-ETHFI 2860 2025-08-10 07:00:00
KRW-MEW 2870 2025-08-10 07:00:00
KRW-ZRO 2880 2025-08-10 07:00:00
KRW-IO 2890 2025-08-10 07:00:00
KRW-BLAST 2900 2025-08-10 07:00:00
KRW-TAIKO 2910 2025-08-10 07:00:00
KRW-BRETT 2920 2025-08-10 07:00:00
KRW-ATH 2930 2025-08-10 07:00:00
KRW-PCI 2940 2025-08-10 07:00:00
KRW-AVAIL 2950 2025-08-10 07:00:00
KRW-TON 2960 2025-08-10 07:00:00
KRW-G 2970 2025-08-10 07:00:00
KRW-LISTA 2980 2025-08-10 07:00:00
KRW-PEAQ 2990 2025-08-10 07:00:00
KRW-EIGEN 3000 2025-08-10 07:00:00
KRW-ORDER 3010 2025-08-10 07:00:00
KRW-MERL 3020 2025-08-10 07:00:00
KRW-SCR 3030 2025-08-10 07:00:00
KRW-SWELL 3040 2025-08-10 07:00:00
KRW-UXLINK 3050 2025-08-10 07:00:00
KRW-SKY 3060 2025-08-10 07:00:00
KRW-PONKE 3070 2025-08-10 07:00:00
KRW-MVL 3080 2025-08-10 07:00:00
KRW-CARV 3090 2025-08-10 07:00:00
KRW-PUFFER 3100 2025-08-10 07:00:00
KRW-SUNDOG 3110 2025-08-10 07:00:00
KRW-TURBO 3120 2025-08-10 07:00:00
KRW-RAY 3130 2025-08-10 07:00:00
KRW-SAFE 3140 2025-08-10 07:00:00
KRW-VIRTUAL 3150 2025-08-10 07:00:00
KRW-DRIFT 3160 2025-08-10 07:00:00
KRW-MOVE 3170 2025-08-10 07:00:00
KRW-F 3180 2025-08-10 07:00:00
KRW-DEEP 3190 2025-08-10 07:00:00
KRW-MORPHO 3200 2025-08-10 07:00:00
KRW-NEIRO 3210 2025-08-10 07:00:00
KRW-MOODENG 3220 2025-08-10 07:00:00
KRW-DBR 3230 2025-08-10 07:00:00
KRW-GOAT 3240 2025-08-10 07:00:00
KRW-NIL 3250 2025-08-10 07:00:00
KRW-ME 3260 2025-08-10 07:00:00
KRW-INIT 3270 2025-08-10 07:00:00
KRW-ZRC 3280 2025-08-10 07:00:00
KRW-IOTA 3290 2025-08-10 07:00:00
KRW-PENGU 3300 2025-08-10 07:00:00
KRW-ACX 3310 2025-08-10 07:00:00
KRW-AERO 3320 2025-08-10 07:00:00
KRW-THE 3330 2025-08-10 07:00:00
KRW-AMP 3340 2025-08-10 07:00:00
KRW-VANA 3350 2025-08-10 07:00:00
KRW-XYO 3360 2025-08-10 07:00:00
KRW-A8 3370 2025-08-10 07:00:00
KRW-SONIC 3380 2025-08-10 07:00:00
KRW-WIF 3390 2025-08-10 07:00:00
KRW-IP 3400 2025-08-10 07:00:00
KRW-DKA 3410 2025-08-10 07:00:00
KRW-SOLV 3420 2025-08-10 07:00:00
KRW-BLUE 3430 2025-08-10 07:00:00
KRW-QKC 3440 2025-08-10 07:00:00
KRW-HP 3450 2025-08-10 07:00:00
KRW-GAME2 3460 2025-08-10 07:00:00
KRW-ERA 3470 2025-08-10 07:00:00
KRW-STRIKE 3480 2025-08-10 07:00:00
KRW-ARDR 3490 2025-08-10 07:00:00
KRW-BOUNTY 3500 2025-08-10 07:00:00
KRW-SHELL 3510 2025-08-10 07:00:00
KRW-BERA 3520 2025-08-10 07:00:00
KRW-PLUME 3530 2025-08-10 07:00:00
KRW-OBT 3540 2025-08-10 07:00:00
KRW-TRUMP 3550 2025-08-10 07:00:00
KRW-KERNEL 3560 2025-08-10 07:00:00
KRW-COOKIE 3570 2025-08-10 07:00:00
KRW-GNO 3580 2025-08-10 07:00:00
KRW-VTHO 3590 2025-08-10 07:00:00
KRW-ANIME 3600 2025-08-10 07:00:00
KRW-RED 3610 2025-08-10 07:00:00
KRW-LAYER 3620 2025-08-10 07:00:00
KRW-WCT 3630 2025-08-10 07:00:00
KRW-FLOCK 3640 2025-08-10 07:00:00
KRW-KAITO 3650 2025-08-10 07:00:00
KRW-BMT 3660 2025-08-10 07:00:00
KRW-C 3670 2025-08-10 07:00:00
KRW-SOON 3680 2025-08-10 07:00:00
KRW-PAXG 3690 2025-08-10 07:00:00
KRW-AVL 3700 2025-08-10 07:00:00
KRW-B3 3710 2025-08-10 07:00:00
KRW-PUNDIAI 3720 2025-08-10 07:00:00
KRW-ELX 3730 2025-08-10 07:00:00
KRW-COW 3740 2025-08-10 07:00:00
KRW-WAL 3750 2025-08-10 07:00:00
KRW-BABY 3760 2025-08-10 07:00:00
KRW-ES 3770 2025-08-10 07:00:00
KRW-XTER 3780 2025-08-10 07:00:00
KRW-NXPC 3790 2025-08-10 07:00:00
KRW-GRASS 3800 2025-08-10 07:00:00
KRW-ORCA 3810 2025-08-10 07:00:00
KRW-PUMP 3820 2025-08-10 07:00:00
KRW-EPT 3830 2025-08-10 07:00:00
KRW-HAEDAL 3840 2025-08-10 07:00:00
KRW-AI16Z 3850 2025-08-10 07:00:00
KRW-PARTI 3860 2025-08-10 07:00:00
KRW-SXT 3870 2025-08-10 07:00:00
KRW-PROMPT 3880 2025-08-10 07:00:00
KRW-SIGN 3890 2025-08-10 07:00:00
KRW-SAHARA 3900 2025-08-10 07:00:00
KRW-H 3910 2025-08-10 07:00:00
KRW-HOME 3920 2025-08-10 07:00:00
KRW-OM 3930 2025-08-10 07:00:00
KRW-LA 3940 2025-08-10 07:00:00
KRW-SOPH 3950 2025-08-10 07:00:00
KRW-HYPER 3960 2025-08-10 07:00:00
KRW-PROVE 3970 2025-08-10 07:00:00
KRW-FORT 3980 2025-08-10 07:00:00
KRW-HUMA 3990 2025-08-10 07:00:00
KRW-SPK 4000 2025-08-10 07:00:00
KRW-SYRUP 4010 2025-08-10 07:00:00
KRW-NEWT 4020 2025-08-10 07:00:00
KRW-RESOLV 4030 2025-08-10 07:00:00
KRW-TREE 4040 2025-08-10 07:00:00
tb_market_hour 마이그레이션 완료
(398, 8)
success migration table tb_market_hour
Total KRW markets: 404
KRW-BTC 10 2025-08-10 08:00:00
KRW-ETH 20 2025-08-10 08:00:00
KRW-ETC 30 2025-08-10 08:00:00
KRW-XRP 40 2025-08-10 08:00:00
KRW-BCH 50 2025-08-10 08:00:00
KRW-QTUM 60 2025-08-10 08:00:00
KRW-A 70 2025-08-10 08:00:00
KRW-ICX 80 2025-08-10 08:00:00
KRW-TRX 90 2025-08-10 08:00:00
KRW-ELF 100 2025-08-10 08:00:00
KRW-KNC 110 2025-08-10 08:00:00
KRW-GLM 120 2025-08-10 08:00:00
KRW-ZIL 130 2025-08-10 08:00:00
KRW-WAXP 140 2025-08-10 08:00:00
KRW-POWR 150 2025-08-10 08:00:00
KRW-LRC 160 2025-08-10 08:00:00
KRW-STEEM 170 2025-08-10 08:00:00
KRW-ZRX 180 2025-08-10 08:00:00
KRW-SNT 190 2025-08-10 08:00:00
KRW-ADA 200 2025-08-10 08:00:00
KRW-CTXC 210 2025-08-10 08:00:00
KRW-BAT 220 2025-08-10 08:00:00
KRW-THETA 230 2025-08-10 08:00:00
KRW-CVC 240 2025-08-10 08:00:00
KRW-WAVES 250 2025-08-10 08:00:00
KRW-LINK 260 2025-08-10 08:00:00
KRW-ENJ 270 2025-08-10 08:00:00
KRW-VET 280 2025-08-10 08:00:00
KRW-MTL 290 2025-08-10 08:00:00
KRW-IOST 300 2025-08-10 08:00:00
KRW-AMO 310 2025-08-10 08:00:00
KRW-BSV 320 2025-08-10 08:00:00
KRW-ORBS 330 2025-08-10 08:00:00
KRW-TFUEL 340 2025-08-10 08:00:00
KRW-ANKR 350 2025-08-10 08:00:00
KRW-MIX 360 2025-08-10 08:00:00
KRW-CRO 370 2025-08-10 08:00:00
KRW-CHR 380 2025-08-10 08:00:00
KRW-MBL 390 2025-08-10 08:00:00
KRW-FCT2 400 2025-08-10 08:00:00
KRW-WOM 410 2025-08-10 08:00:00
KRW-BOA 420 2025-08-10 08:00:00
KRW-MEV 430 2025-08-10 08:00:00
KRW-SXP 440 2025-08-10 08:00:00
KRW-COS 450 2025-08-10 08:00:00
KRW-EL 460 2025-08-10 08:00:00
KRW-HIVE 470 2025-08-10 08:00:00
KRW-XPR 480 2025-08-10 08:00:00
KRW-EGG 490 2025-08-10 08:00:00
KRW-BORA 500 2025-08-10 08:00:00
KRW-ARPA 510 2025-08-10 08:00:00
KRW-CTC 520 2025-08-10 08:00:00
KRW-APM 530 2025-08-10 08:00:00
KRW-CKB 540 2025-08-10 08:00:00
KRW-AERGO 550 2025-08-10 08:00:00
KRW-EVZ 560 2025-08-10 08:00:00
KRW-QTCON 570 2025-08-10 08:00:00
KRW-UNI 580 2025-08-10 08:00:00
KRW-YFI 590 2025-08-10 08:00:00
KRW-UMA 600 2025-08-10 08:00:00
KRW-AAVE 610 2025-08-10 08:00:00
KRW-COMP 620 2025-08-10 08:00:00
KRW-BAL 630 2025-08-10 08:00:00
KRW-RSR 640 2025-08-10 08:00:00
KRW-NMR 650 2025-08-10 08:00:00
KRW-RLC 660 2025-08-10 08:00:00
KRW-UOS 670 2025-08-10 08:00:00
KRW-SAND 680 2025-08-10 08:00:00
KRW-AWE 690 2025-08-10 08:00:00
KRW-BEL 700 2025-08-10 08:00:00
KRW-OBSR 710 2025-08-10 08:00:00
KRW-POLA 720 2025-08-10 08:00:00
KRW-ADP 730 2025-08-10 08:00:00
KRW-DVI 740 2025-08-10 08:00:00
KRW-GHX 750 2025-08-10 08:00:00
KRW-CBK 760 2025-08-10 08:00:00
KRW-MVC 770 2025-08-10 08:00:00
KRW-BLY 780 2025-08-10 08:00:00
KRW-GRT 790 2025-08-10 08:00:00
KRW-BIOT 800 2025-08-10 08:00:00
KRW-SNX 810 2025-08-10 08:00:00
KRW-SOFI 820 2025-08-10 08:00:00
KRW-GRACY 830 2025-08-10 08:00:00
KRW-OXT 840 2025-08-10 08:00:00
KRW-MAPO 850 2025-08-10 08:00:00
KRW-AQT 860 2025-08-10 08:00:00
KRW-WIKEN 870 2025-08-10 08:00:00
KRW-CTSI 880 2025-08-10 08:00:00
KRW-MANA 890 2025-08-10 08:00:00
KRW-LPT 900 2025-08-10 08:00:00
KRW-SUSHI 910 2025-08-10 08:00:00
KRW-PUNDIX 920 2025-08-10 08:00:00
KRW-CELR 930 2025-08-10 08:00:00
KRW-SLF 940 2025-08-10 08:00:00
KRW-BFC 950 2025-08-10 08:00:00
KRW-ALICE 960 2025-08-10 08:00:00
KRW-OGN 970 2025-08-10 08:00:00
KRW-COTI 980 2025-08-10 08:00:00
KRW-CAKE 990 2025-08-10 08:00:00
KRW-BNT 1000 2025-08-10 08:00:00
KRW-XVS 1010 2025-08-10 08:00:00
KRW-SWAP 1020 2025-08-10 08:00:00
KRW-CHZ 1030 2025-08-10 08:00:00
KRW-AXS 1040 2025-08-10 08:00:00
KRW-DAO 1050 2025-08-10 08:00:00
KRW-SIX 1060 2025-08-10 08:00:00
KRW-USDS 1070 2025-08-10 08:00:00
KRW-SHIB 1080 2025-08-10 08:00:00
KRW-POL 1090 2025-08-10 08:00:00
KRW-WOO 1100 2025-08-10 08:00:00
KRW-ACH 1110 2025-08-10 08:00:00
KRW-XLM 1120 2025-08-10 08:00:00
KRW-ONT 1130 2025-08-10 08:00:00
KRW-META 1140 2025-08-10 08:00:00
KRW-KAIA 1150 2025-08-10 08:00:00
KRW-ONG 1160 2025-08-10 08:00:00
KRW-ALGO 1170 2025-08-10 08:00:00
KRW-JST 1180 2025-08-10 08:00:00
KRW-XTZ 1190 2025-08-10 08:00:00
KRW-MLK 1200 2025-08-10 08:00:00
KRW-DOT 1210 2025-08-10 08:00:00
KRW-ATOM 1220 2025-08-10 08:00:00
KRW-TEMCO 1230 2025-08-10 08:00:00
KRW-DOGE 1240 2025-08-10 08:00:00
KRW-KSM 1250 2025-08-10 08:00:00
KRW-CTK 1260 2025-08-10 08:00:00
KRW-BNB 1270 2025-08-10 08:00:00
KRW-NFT 1280 2025-08-10 08:00:00
KRW-SUN 1290 2025-08-10 08:00:00
KRW-XEC 1300 2025-08-10 08:00:00
KRW-SOL 1310 2025-08-10 08:00:00
KRW-EGLD 1320 2025-08-10 08:00:00
KRW-MASK 1330 2025-08-10 08:00:00
KRW-C98 1340 2025-08-10 08:00:00
KRW-MED 1350 2025-08-10 08:00:00
KRW-1INCH 1360 2025-08-10 08:00:00
KRW-CRV 1370 2025-08-10 08:00:00
KRW-BOBA 1380 2025-08-10 08:00:00
